Monday 8:00 AM,0.060452429009,4.8483102784e-06,0.662902151278,0.0453457024269,
Monday 9:00 AM,1.17012159013e-07,1.92259694134e-15,0.00847873656894,7.86987553337e-07,
Monday 10:00 AM,0.140854137796,7.18646576348e-05,0.00012801303242,8.75904834947e-06,
Monday 11:00 AM,0.556383739831,0.0213989819532,0.00570324569462,0.667381413931,
Monday 12:00 PM,0.904599322292,0.353495990505,0.76557685528,0.155208858715,
Monday 1:00 PM,0.376950450139,0.171900711235,0.547590827023,5.30072689116e-05,
Monday 2:00 PM,0.00179279063421,0.0458338430489,0.389869607333,0.00766565494528,
Monday 3:00 PM,0.0196355143142,0.281810540771,0.00515837276246,3.66152490387e-07,
Monday 4:00 PM,0.464035906253,0.949238792467,0.289267831553,1.91066796665e-05,
Monday 5:00 PM,0.349293798432,0.645460176182,0.312796447648,0.105085048752,
Monday 6:00 PM,0.00868520263865,0.0598005517973,0.0711463581559,0.0145089849978,
Monday 7:00 PM,8.9787056638e-15,9.77206098897e-11,0.276362951471,8.74403376703e-05,
Tuesday 8:00 AM,0.86715564437,5.81458522976e-06,0.204706711632,0.00121190778024,
Tuesday 9:00 AM,0.0173949844535,3.20355570328e-07,1.63052514824e-07,3.47438681655e-07,
Tuesday 10:00 AM,0.577895671012,4.36584374427e-06,3.63399975458e-13,2.69764846632e-06,
Tuesday 11:00 AM,0.743375299657,0.413263818339,6.68818769929e-08,4.75117911278e-07,
Tuesday 12:00 PM,0.991193350026,0.705889522817,1.29284358308e-15,1.81004242015e-05,
Tuesday 1:00 PM,0.205173557125,0.377553740706,1.43449530647e-14,0.0468571277363,
Tuesday 2:00 PM,0.180399617724,0.295954402166,8.59489159889e-08,0.290124821515,
Tuesday 3:00 PM,0.738528067667,2.66981896955e-06,0.0100794074378,0.157651423729,
Tuesday 4:00 PM,0.481288594517,0.0501712621343,0.437776667587,0.113846149981,
Tuesday 5:00 PM,0.354752165168,0.000955030486276,0.647370953518,0.230237012314,
Tuesday 6:00 PM,3.04204165836e-11,0.705604903684,0.161711995913,0.353780451978,
Tuesday 7:00 PM,8.02601037174e-23,3.25116729496e-06,0.00192101417979,0.0303746901735,
Wednesday 8:00 AM,0.927436244681,0.00196706169409,0.0564830683472,0.00119780094787,
Wednesday 9:00 AM,0.383970513147,8.16818951158e-05,7.86743533296e-05,3.0612046287e-07,
Wednesday 10:00 AM,0.41445055175,0.195772163172,2.0339897006e-09,9.25929702909e-09,
Wednesday 11:00 AM,0.381476442179,0.149778807164,0.000532101120136,0.00547553046415,
Wednesday 12:00 PM,0.22074589389,0.0119932170139,0.00231224243693,0.340499150528,
Wednesday 1:00 PM,0.0803766519539,0.0443226700753,0.266101840405,8.23873040646e-06,
Wednesday 2:00 PM,6.34986283637e-07,0.0841085534219,0.0171423961886,1.06120724422e-06,
Wednesday 3:00 PM,0.0103600117826,0.15849729871,0.468219797077,1.15461128402e-05,
Wednesday 4:00 PM,0.144871236933,0.126207265097,0.416438814716,0.00280701997888,
Wednesday 5:00 PM,0.135613339282,0.0071753542143,0.0244102234411,0.1065364026,
Wednesday 6:00 PM,0.00391469347084,0.000365148711306,0.0298333121075,0.198166961626,
Wednesday 7:00 PM,0.0708291017142,0.166355990832,0.184269497445,0.037609162817,
Thursday 8:00 AM,0.72262043953,0.0578419315191,0.58788131783,0.443467611408,0.11369241144872153
Thursday 9:00 AM,0.0723962458313,4.2880441835e-06,0.000618552229071,0.105530863119,0.10389724974937412
Thursday 10:00 AM,0.00608551295528,0.0172195794211,0.000353251973399,0.0013139429944,0.11565062537466866
Thursday 11:00 AM,0.0290287392577,0.868012992844,0.00325826163406,0.000447412729143,0.14896154580475168
Thursday 12:00 PM,0.0869377289462,0.560616377353,1.00012912275e-05,0.00254364346984,0.002979647189727756
Thursday 1:00 PM,0.0463210313972,0.208403998389,2.08522046543e-11,0.0663399617874,0.019718646561503437
Thursday 2:00 PM,5.73010579003e-05,0.280884722402,1.41154279878e-11,2.49107542308e-06,0.03062319651248851
Thursday 3:00 PM,1.4218555552e-07,0.9308794978,8.44495493096e-09,1.13814395977e-07,0.15271346437663527
Thursday 4:00 PM,0.00333550049958,0.537042938815,9.69483088025e-08,0.0107843565613,0.15594481616694936
Thursday 5:00 PM,0.000205946750519,0.5114947371,4.7073525109e-07,0.836728332409,0.06958931649713528
Thursday 6:00 PM,0.00122870775256,0.482182984868,4.85115221612e-07,0.0973849577241,0.007141483796482057
Thursday 7:00 PM,0.540324670055,0.658492002227,8.06325342076e-06,1.70864435451e-10,0.00025689964574722327
Friday 8:00 AM,0.341249939519,0.898829553698,0.00627560753627,0.72000409186,0.5659098686221051
Friday 9:00 AM,1.51086570069e-05,0.00732870740802,6.04408687457e-12,0.0435734302485,0.20459167485573038
Friday 10:00 AM,4.78687287144e-05,0.0754647981443,1.44408365065e-05,5.09044283238e-06,0.00023569581383326517
Friday 11:00 AM,0.0567068309226,0.143563104252,0.00992031182029,1.11467542455e-07,0.9339400870894106
Friday 12:00 PM,0.0199741360526,0.399679922031,0.238974246459,6.18445913804e-08,0.7119301966892364
Friday 1:00 PM,0.319379227562,0.153083574745,0.00252811569903,8.34470159607e-07,0.6875249083284931
Friday 2:00 PM,0.205103191669,0.48983282135,0.00106743637698,5.35762938529e-06,0.06386671033995805
Friday 3:00 PM,0.000518924215545,0.660685993803,0.115474787971,0.000651588336972,0.8616361613988928
Friday 4:00 PM,0.129448471802,0.653526073775,0.10803047336,0.00761913313832,0.8848456197980286
Friday 5:00 PM,0.326211445111,0.514602906625,0.347520917541,0.315647368563,0.6897721797831838
Friday 6:00 PM,0.164317300739,0.00782383167619,2.50805345889e-05,0.581992915669,0.34912577644303344
Friday 7:00 PM,4.12164369236e-07,3.32385468146e-10,2.16041421748e-06,0.835274440109,0.01807219541958357
Saturday 8:00 AM,0.726510949789,0.333736865764,0.956312795212,0.764256279265,
Saturday 9:00 AM,0.13245958346,0.18448522188,0.349480658684,0.58194878371,
Saturday 10:00 AM,9.98755842594e-05,0.0872590213095,0.381370463542,0.177343275475,
Saturday 11:00 AM,2.30254059671e-11,0.630444833909,0.445961223955,0.868377617284,
Saturday 12:00 PM,6.14327413854e-07,0.974082702935,0.931125975398,0.845648859144,
Saturday 1:00 PM,3.51887459396e-05,0.694727718288,0.558545482871,0.557619568437,
Saturday 2:00 PM,0.0222901640406,0.174836099244,0.372857692675,0.729213259079,
Saturday 3:00 PM,0.0132531847095,0.0421189116223,0.671635498279,0.524850639169,
Saturday 4:00 PM,0.357726952649,0.782498964403,0.940436501886,0.726883907878,
Saturday 5:00 PM,0.0919226399067,0.118376689208,0.0470388120583,0.255759828073,
Saturday 6:00 PM,0.98471241236,0.00270677689989,0.169516949051,0.0953653928083,
Saturday 7:00 PM,0.51866717987,4.92713572738e-11,0.77514279233,0.965421117252,
