Monday 8:00 AM,4.2046025495e-61,8.20397025524e-41,2.94948282128e-36,9.4203390756e-75,6.61333274276e-51,2.13231924959e-42,8.6377975559e-26,2.61352915052e-15,2.6652732035e-56,6.64861991703e-58,3.3539781903e-89,,
Monday 9:00 AM,1.96021137313e-118,7.73579970643e-114,1.0426258207e-174,6.11803952768e-160,2.45084283772e-128,4.61179928631e-124,5.18644110697e-136,5.13961369885e-93,1.62213446397e-218,6.34397561643e-236,0.0,,
Monday 10:00 AM,5.30843834679e-63,2.35477182011e-52,2.42831840402e-85,1.0055982711e-114,1.29127030596e-110,3.76999487248e-100,7.18105508279e-92,9.29682935744e-101,1.58269149262e-240,5.40317854058e-157,5.61990233399e-209,,
Monday 11:00 AM,3.39580883594e-16,1.50540493081e-15,3.43787053122e-24,2.68056039135e-39,1.61763948807e-73,6.06914216139e-80,1.56154661004e-46,6.43948602792e-66,1.14296173648e-104,5.40222902371e-60,9.44425335072e-111,,
Monday 12:00 PM,7.83090692758e-29,1.61043167634e-25,1.2676233507e-18,1.17770540632e-40,4.27474063571e-114,5.2867782346e-57,3.84477213913e-26,2.31568744572e-119,6.17495526635e-92,1.18702265545e-62,8.54205370011e-70,,
Monday 1:00 PM,8.22929856079e-23,1.36214742826e-61,5.36718576913e-26,9.09917350014e-66,2.59787662592e-90,4.83275186003e-37,3.23959980355e-65,6.90044821034e-89,3.83677002903e-67,3.19280380151e-55,5.5503596579e-38,,
Monday 2:00 PM,9.15893951066e-29,1.46367647109e-43,2.58244534842e-37,1.93989383587e-116,2.67416561086e-123,5.40836769982e-29,1.25609481168e-130,2.98652970828e-79,9.5051256174e-61,1.31016367302e-50,1.65311564155e-34,,
Monday 3:00 PM,6.57553218604e-24,1.18374577459e-33,1.30887856033e-14,6.22015346488e-102,3.53000629388e-70,5.03523024622e-31,6.26286435898e-50,3.75340989215e-47,3.0093980198e-23,1.55597649051e-32,3.4147388892e-80,,
Monday 4:00 PM,4.59616271184e-22,2.9662847013e-19,2.91839733965e-22,2.82575613623e-34,6.97658696878e-42,3.34519052132e-20,4.23323846529e-25,3.72961639182e-67,1.98134928444e-22,1.41780766929e-23,5.61507581047e-62,,
Monday 5:00 PM,1.72956183677e-10,0.00872487495197,2.06750920153e-14,3.33603022794e-06,9.92037914344e-15,3.79717998974e-11,1.44047947492e-17,1.96301060579e-42,9.19254000084e-16,1.26330593847e-22,1.36471480161e-22,,
Monday 6:00 PM,0.0139447652807,0.233400704162,0.000971532414883,0.426199237388,0.000488059707503,0.089555047622,0.000273477101656,3.14894553489e-29,2.06581660064e-10,0.242287086252,8.3758561653e-08,,
Monday 7:00 PM,7.77668469834e-07,0.000308568117552,0.000653766351027,2.47924472267e-06,9.51578818294e-09,0.000104819851632,9.19329454923e-06,8.01633980747e-20,3.60627108665e-30,4.36270077866e-12,1.29963304684e-31,,
Tuesday 8:00 AM,4.37710909677e-55,2.83652023751e-22,2.1817845494e-14,1.00648028945e-14,5.34835417192e-54,1.95243851515e-51,1.15131769718e-22,1.73737404656e-27,1.32836969226e-44,8.05118548272e-09,4.44109301345e-38,2.8728267859372582e-89,4.082866562609259e-48
Tuesday 9:00 AM,1.31318938913e-193,7.80052234386e-138,5.70773201225e-125,5.87390767811e-166,9.49093671212e-157,1.6896859245e-271,6.97729641544e-95,3.47296006253e-91,6.34377684239e-166,6.55926759385e-139,7.57513073019e-186,9.56444101937522e-238,2.5995210289353517e-108
Tuesday 10:00 AM,9.13916239243e-146,1.63315233645e-139,1.4405138991e-86,2.55041138589e-116,9.96149392918e-105,3.06828998913e-219,1.98755721635e-167,2.77536216138e-112,2.08988608073e-169,4.68609656032e-185,7.6482069627e-225,5.581163202346108e-107,1.3889106427268322e-132
Tuesday 11:00 AM,1.69012395604e-53,4.86107484515e-50,1.53167088513e-46,5.07514890274e-75,5.09273803998e-84,5.33810495841e-120,1.15344210638e-106,1.27947874351e-93,2.95611881409e-190,5.1871322434e-100,1.22075060528e-162,2.827611200027011e-129,9.944244582892682e-114
Tuesday 12:00 PM,4.95233726339e-84,1.45682583874e-67,2.17728809851e-39,1.5276211484e-52,8.67856653418e-99,1.57139162327e-123,1.60132728955e-93,3.28730713235e-127,2.98141166303e-156,5.4929885028e-93,6.12688941513e-129,1.47878529228842e-133,2.385810538786914e-121
Tuesday 1:00 PM,2.93246024437e-63,1.91601402748e-65,4.41820132525e-48,3.81260282825e-71,1.24402738253e-87,6.62489805347e-82,1.30018993497e-54,3.67077044585e-76,1.09887248028e-185,1.15144267443e-160,3.24528381027e-152,2.5357104071426404e-46,7.263184699105875e-143
Tuesday 2:00 PM,1.0829103863e-42,2.94510506081e-78,6.88350414226e-49,9.76359397944e-96,1.32174340186e-46,1.10910520046e-186,4.49057249286e-48,8.72750303635e-107,8.18219200176e-276,8.70615707102e-195,2.41407117211e-218,2.1778428374005473e-44,1.8769960007658662e-185
Tuesday 3:00 PM,1.97870265407e-33,1.73976736467e-52,1.97502508454e-55,1.71864920953e-58,5.50966436014e-65,1.84817849978e-122,9.04610733503e-50,4.37965279774e-119,3.88454585864e-162,1.11907051559e-86,6.45949314008e-91,1.3724321873516455e-53,7.869137598857342e-112
