Monday 8:00 AM,1.38615454741e-05,3.75468282141e-06,2.11604614215e-07,2.0473107076e-06,1.7083672714e-08,0.001890466411388995,1.56284319568e-05,0.204505217991,0.0152109247652,6.27844426109e-08,0.00031875628238,4.56531000144e-09,,
Monday 9:00 AM,2.21972353638e-15,1.68679842418e-06,7.62894915546e-13,8.44684385212e-08,8.98923187977e-20,0.0017717042841814148,1.3840642805e-08,0.00249739477542,0.00253952535804,1.91814652586e-16,3.85799105363e-09,8.04113738542e-14,,
Monday 10:00 AM,1.6621775825e-17,7.0500283788e-09,2.4288183868e-11,8.97385187659e-06,1.09707159498e-25,0.0017717042841798457,2.57528946441e-08,5.74457171702e-07,5.1357344721e-08,8.09069527383e-14,8.47502877477e-12,6.24713375423e-15,,
Monday 11:00 AM,6.14054467924e-12,4.19451679853e-09,2.35904976598e-08,3.33993656206e-07,1.20472953155e-19,,4.22335842828e-11,2.92366216756e-09,5.20298114293e-09,8.74560114235e-10,1.73168224318e-16,1.02890160121e-15,,
Monday 12:00 PM,9.21825624119e-12,5.96567933909e-10,1.69203141682e-11,0.000157872744285,1.30250292663e-13,,1.81463158328e-07,0.00043632530943,3.71383842968e-05,0.000412370700187,2.13824530179e-19,1.36768130831e-15,,
Monday 1:00 PM,5.17608753742e-19,4.6448614324e-10,7.64845561754e-10,6.4276337084e-06,1.43723207186e-20,0.0017717042841830166,3.55967203132e-06,1.10881347295e-06,5.03206994816e-05,4.11022182791e-05,1.71836930722e-16,4.04296341222e-14,,
Monday 2:00 PM,2.45062770568e-11,1.04613302131e-09,6.33502938369e-13,6.63003916594e-06,3.55024523715e-18,0.0017717042841814148,9.81712080174e-10,2.00029480027e-08,1.31027599318e-06,3.69100799408e-05,6.73656938622e-23,4.43370753915e-09,,
Monday 3:00 PM,4.52435256757e-08,9.34534917596e-09,1.23932435063e-07,3.39741592859e-05,1.01522484466e-09,0.0018855249159704702,2.80094016216e-10,2.22525638967e-05,0.000196438822175,0.000807953069458,3.55702981741e-21,1.02263969154e-07,,
Monday 4:00 PM,2.04858430514e-07,4.68109647837e-15,2.22889135601e-07,2.90316654533e-13,2.77075767833e-10,0.0017836672194399676,2.11950673281e-10,1.08057634123e-10,2.75754363079e-06,4.93799282152e-07,1.38401654649e-14,1.91545596807e-11,,
Monday 5:00 PM,0.000912128434246,7.64581910454e-16,2.37493374476e-12,1.49272468975e-11,7.13539745895e-13,0.0017836672194407584,6.20894128445e-10,2.99913082975e-16,1.24622496314e-10,1.95983252961e-06,2.89114049128e-13,1.28955383925e-10,,
Monday 6:00 PM,1.05985337776e-05,4.31015051719e-10,1.06685146394e-14,1.16400942957e-06,8.71101546807e-14,0.0016638838825677137,4.23215045339e-17,7.25279835029e-14,4.3197311377e-09,5.66876628865e-12,7.56909847222e-18,6.20815756841e-07,,
Monday 7:00 PM,1.17466648246e-10,3.67271266833e-08,8.93206686232e-24,1.00473457219e-11,8.67796728742e-17,0.0017717042841809407,2.06716897857e-16,8.28071395274e-18,5.05958054847e-14,3.75165787951e-23,2.26653127793e-26,5.47654790234e-11,,
Tuesday 8:00 AM,4.36932905312e-05,8.46520414642e-08,4.07637892824e-07,0.000450166397037,3.38401061689e-06,1.4831924441509002e-10,2.11941729869e-08,0.00404902896602,8.24171752629e-05,3.39072507252e-08,8.52456033285e-07,1.43877221235e-08,1.3713309699103624e-09,
Tuesday 9:00 AM,1.24161565927e-17,7.16593344869e-11,2.36695397291e-16,0.00385681681259,4.78212874854e-12,3.559250012294598e-09,1.17342722264e-09,9.61138073931e-05,2.71497525256e-07,2.25042801072e-11,4.42321532545e-09,7.51411336297e-13,3.6853006375041687e-09,
Tuesday 10:00 AM,7.77036345142e-15,1.4568448086e-12,9.70884101888e-21,0.00016430656885,4.2282616469e-09,3.222957432476175e-07,2.29577728e-08,6.33535517098e-07,2.77844610485e-12,1.14819679802e-16,4.35552336402e-13,2.10199582042e-21,6.389067784865589e-09,
